allowNameNumber,categoryId,categoryName,categorySlug,comparePrice,dimensions,id,images,isActive,isFeatured,isPreOrder,name,nameNumberPrice,price,selectedBadges,seoKeywords,seoTitle,sku,slug,stock,variants,weight
false,cat_sneakers_001,Sneaker,sneaker,7700,,cmgo8atf300038lnr4a6515yp,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/kaws-x-air-jordan-4-grey-retro-angle1-1760305186537-nhyo.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/kaws-x-air-jordan-4-grey-retro-angle2-1760305200241-g0v0.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/kaws-x-air-jordan-4-grey-retro-angle3-1760305212211-kk86.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760305215976-0-wq9obf.webp,true,true,false,KAWS x Air Jordan 4 Grey Retro,250,4400,[],"KAWS Air Jordan 4, grey retro, sneaker, limited edition, basketball shoes, premium footwear",KAWS x Air Jordan 4 | Sneaker | Sports Nation,SKU-1760305256920-D89QZU,kaws-x-air-jordan-4-grey-retro-1760305256920-my6g,7,Size::25::4400::0:::::::: ;; Size::26::4400::0:::::::: ;; Size::27::4400::0:::::::: ;; Size::28::4400::0:::::::: ;; Size::29::4400::0:::::::: ;; Size::30::4400::0:::::::: ;; Size::31::4400::0:::::::: ;; Size::32::4400::0:::::::: ;; Size::33::4400::0:::::::: ;; Size::34::4400::0:::::::: ;; Size::35::4400::0:::::::: ;; Size::36::4400::0:::::::: ;; Size::37::4400::0:::::::: ;; Size::38::4400::0:::::::: ;; Size::39::4400::0:::::::: ;; Size::40::4400::1:::::::: ;; Size::41::4400::2:::::::: ;; Size::42::4400::1:::::::: ;; Size::43::4400::1:::::::: ;; Size::44::4400::1:::::::: ;; Size::45::4400::1:::::::: ;; Size::46::4400::0::::::::,
false,cat_sneakers_001,Sneaker,sneaker,6600,,cmgo9mcpg0003ussxxwqcuc40,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-sb-dunk-low-summit-white--angle3-1760307385964-xtss.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-sb-dunk-low-summit-white--angle1-1760307363307-gvf3.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-sb-dunk-low-summit-white--angle2-1760307375419-86e8.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760307390818-0-a8qr3r.webp,true,false,false,Nike SB Dunk Low Summit White Wolf Grey ,250,4500,[],"Nike SB Dunk Low, sneakers, skate shoes, athletic footwear, wolf grey, summit white",Nike SB Dunk Low | Sneaker | Sports Nation,SKU-1760307474735-Z1D085,nike-sb-dunk-low-summit-white-wolf-grey,10,Size::25::4500::0:::::::: ;; Size::26::4500::0:::::::: ;; Size::27::4500::0:::::::: ;; Size::28::4500::0:::::::: ;; Size::29::4500::0:::::::: ;; Size::30::4500::0:::::::: ;; Size::31::4500::0:::::::: ;; Size::32::4500::0:::::::: ;; Size::33::4500::0:::::::: ;; Size::34::4500::0:::::::: ;; Size::35::4500::0:::::::: ;; Size::36::4500::0:::::::: ;; Size::37::4500::0:::::::: ;; Size::38::4500::0:::::::: ;; Size::39::4500::0:::::::: ;; Size::40::4500::2:::::::: ;; Size::41::4500::2:::::::: ;; Size::42::4500::2:::::::: ;; Size::43::4500::2:::::::: ;; Size::44::4500::2:::::::: ;; Size::45::4500::0:::::::: ;; Size::46::4500::0::::::::,
true,cat_jerseys_001,Jersey,jersey,1150,,cmgp4sg5k000dw4u6sibifcmu,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fcb-125th-anniversary-kit-1760359753093-a8og7z.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760359760417-1-cj8xmi.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760359761920-2-dr34q1.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760359762482-3-14w40e.webp,true,true,false,FCB 125th Anniversary Kit,250,850,"[""badge-1760798860453"",""badge-1760798944026""]","FCB jersey, anniversary kit, football jersey, soccer apparel, fan gear, sports nation",FCB 125th Anniversary Kit | Jersey | Sports Nation,SKU-1760359827253-NUA9S3,fcb-125th-anniversary-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmh7b85do0003gd1hp664h47f,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/man-city-25-26-fourth-kit-1761458910383-q6axem.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1761458913408-0-z8h9ob.webp,true,true,true,Man City 25-26 Fourth Kit,250,850,"[""badge-1760798946275"",""badge-1760798914601""]","Man City kit, soccer jersey, football apparel, sports jersey, athletic wear, team merchandise, official jersey",Man City 25-26 Fourth Kit | Jersey | Sports Nation,SKU-1761459028635-DJIVAT,man-city-25-26-fourth-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_tracksuit_1758732349709,Tracksuit,tracksuit,1150,,cmhcj04cs000514igc45jwlmy,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/argentina-sweatshirt--1761774375656-y44ci6.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1761774380671-0-7vspv5.webp,true,true,false,Argentina  Sweatshirt ,250,1050,[],"Argentina sweatshirt, tracksuit, sports apparel, soccer gear, athletic wear, fan gear",Argentina Sweatshirt | Tracksuit | Sports Nation,SKU-1761774421869-KW4CI9,argentina-sweatshirt,0,"::::::0::::[{""size"":""S"",""price"":1050,""stock"":20},{""size"":""M"",""price"":1050,""stock"":20},{""size"":""L"",""price"":1050,""stock"":20},{""size"":""XL"",""price"":1050,""stock"":20},{""size"":""XXL"",""price"":1050,""stock"":20}]::Upper::",
false,cat_tracksuit_1758732349709,Tracksuit,tracksuit,1150,,cmhcjbaac000lzbznpjidsai1,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1761774898157-0-cj88o1.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1761774899518-1-dowv84.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1761774900513-2-3einb9.webp,true,true,false,Roma Sweatshirt ,250,1050,[],"Roma Sweatshirt, tracksuit, sports apparel, athletic wear, premium quality, comfortable, durable",Roma Sweatshirt | Tracksuit | Sports Nation,SKU-1761774942770-QF9XLJ,roma-sweatshirt,0,"::::::0::::[{""size"":""S"",""price"":1050,""stock"":40},{""size"":""M"",""price"":1050,""stock"":0},{""size"":""L"",""price"":1050,""stock"":0},{""size"":""XL"",""price"":1050,""stock"":10},{""size"":""XXL"",""price"":1050,""stock"":40}]::Upper::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmhgglkpd0003b805rgms2b3s,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fc-barcelona-25-26-third-kit-1762012190064-q8crwu.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762012198317-0-z43bjs.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762012205807-1-xbezcw.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762012213180-2-0s7jg4.webp,true,true,false,FC Barcelona 25-26 Third Kit,250,850,"[""badge-1760798946275"",""badge-1760798858020""]","FC Barcelona jersey, soccer kit, sports apparel, football jersey, Barcelona gear, official jersey",FC Barcelona 25-26 Third Kit | Jersey | Sports Nation,SKU-1762012248689-63Z09R,fc-barcelona-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhgh1ole000kfs4kc4b7a7y3,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/jersey--1762012909111-6hx4tj.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762012912402-0-0l3way.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762012920554-1-zvlqc9.webp,true,false,false,Real Madrid  25-26 Home  Kit,250,850,"[""badge-1760798858020"",""badge-1760798944026""]","jersey, sports apparel, athletic wear, performance gear, breathable fabric, durable jersey",Jersey | Jersey | Sports Nation,SKU-1762013000228-IA8TSU,real-madrid-25-26-home-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":5},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhghi22e000b11xd873zur23,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/real-madrid-25-26-third-kit-1762013719807-314shu.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762013723134-0-u9jays.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762013724328-1-im9w0j.webp,true,true,false,Real Madrid  25-26 Third  Kit,250,850,"[""badge-1760798891225"",""badge-1760798944026""]","Real Madrid, jersey, soccer, football, sports apparel, fan gear, athletic wear",Real Madrid 25-26 Third Kit | Jersey | Sports Nation,SKU-1762013764183-JR5F92,real-madrid-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhgit8sw0005agjlypc0bgdj,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/man-city-25-26-away-kit-1762015892846-j92emg.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762015894007-0-iscko1.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762015894492-1-jgdfv0.webp,true,false,false,Man City 25-26 Away Kit,250,850,[],"Man City, away kit, jersey, soccer, football, sportswear, athletic gear",Man City 25-26 Away Kit | Jersey | Sports Nation,SKU-1762015965751-DL3ZMT,man-city-25-26-away-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhgkvmu70005zr20ti5x6yz2,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/newcastle-25-26-home-kit-1762019381609-zhgzr0.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762019388987-0-vhjvh6.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762019397409-1-9qyohr.webp,true,false,false,Newcastle 25-26 Home Kit,250,850,"[""badge-1760798914601"",""badge-1760798944026""]","Newcastle United, home kit, jersey, soccer, football, sports apparel, fan gear",Newcastle 25-26 Home Kit | Jersey | Sports Nation,SKU-1762019436465-D2CHRR,newcastle-25-26-home-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhglerel0005eovfumwd74kj,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fc-barcelona-25-26-home-kit-1762020271167-cg7jjb.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762020272752-0-jh2sxe.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762020278759-1-l27vyr.webp,true,true,false,Fc Barcelona  25-26 Home Kit,250,850,"[""badge-1760798858020"",""badge-1760798946275""]","FC Barcelona jersey, soccer kit, football apparel, sports jersey, athletic wear, Barcelona merchandise, fan gear",FC Barcelona 25-26 Home Kit | Jersey | Sports Nation,SKU-1762020328851-QHUVC3,fc-barcelona-25-26-home-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":5},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":0},{""size"":""3XL"",""price"":850,""stock"":5},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhglvhlb000qeovffoynkalr,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fc-barcelona-25-26-away-kit-1762021046419-th1tim.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021048173-0-3p2ko4.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021057321-1-cuht5k.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021064946-2-pna46g.webp,true,true,false,Fc Barcelona 25-26 Away  Kit,250,850,"[""badge-1760798858020"",""badge-1760798944026""]","FC Barcelona, away kit, jersey, soccer, football, fan gear, sports apparel",FC Barcelona 25-26 Away Kit | Jersey | Sports Nation,SKU-1762021109285-5CZIK7,fc-barcelona-25-26-away-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":5},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhglzq4h000g3k4rmm2srr7f,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fc-bayern-munich-25-26-home-ki-1762021257932-m18asy.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021258907-0-rep0ko.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021262795-1-o1yvsw.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021267881-2-yslivq.webp,true,true,false,Fc Bayern Munich  25-26 Home Kit,250,850,[],"FC Bayern Munich, home kit, jersey, football, soccer, athletic wear, fan gear",FC Bayern 25-26 Home Kit | Jersey | Sports Nation,SKU-1762021306980-BGLAHJ,fc-bayern-munich-25-26-home-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhgmc8nl000d11fpy10eerjp,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fc-barcelona-25-26-black-mamba-1762021853340-qk4lbb.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021855225-0-1c6w9c.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021863608-1-ftdx8q.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762021872002-2-z4qoeo.webp,true,true,false,Fc Barcelona 25-26 Black Mamba Kit,250,850,"[""badge-1760798946275"",""badge-1760798860453""]","FC Barcelona, Black Mamba Kit, soccer jersey, sports apparel, athletic wear, football kit, premium jersey",FC Barcelona Black Mamba Kit | Jersey | Sports Nation,SKU-1762021890884-0USGPZ,fc-barcelona-25-26-black-mamba-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhh6w7ez00035oo6r94nb71r,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/manchester-united-25-26-third--1762056375500-qi9lce.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762056377047-0-yxi6q8.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762056386027-1-qquvmr.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762056395925-2-dhhjgx.webp,true,true,false,Manchester United 25-26 Third Kit ,250,850,[],"Manchester United, Third Kit, jersey, football, soccer, athletic apparel, fan gear",Manchester United 25-26 Third Kit | Jersey | Sports Nation,SKU-1762056414705-40BU3S,manchester-united-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhhz4dgl0005fqy5zqky4uhm,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/bayern-munich-25-26-third-kit-1762103780537-aw2glo.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762103781482-0-19yy6c.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762103789153-1-hql02w.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762103790250-2-en87os.webp,true,true,false,Bayern Munich 25-26 Third Kit,250,850,[],"Bayern Munich, third kit, jersey, football, soccer, fan gear, sports apparel",Bayern Munich 25-26 Third Kit | Jersey | Sports Nation,SKU-1762103825041-2IJR3X,bayern-munich-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":5},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhi0nvyk000bfsbcfxkrtmh0,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/chelsea-25-26-third-kit-1762106375249-exkyij.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106380139-0-xxpbgf.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106384445-1-j3dekn.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106388827-2-n6kt39.webp,true,true,false,Chelsea 25-26 Third Kit,250,850,[],"Chelsea kit, soccer jersey, third kit, football apparel, sports merchandise, Chelsea FC, fan gear",Chelsea 25-26 Third Kit | Jersey | Sports Nation,SKU-1762106415081-C1U6DL,chelsea-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhi0rqf60009blnb0trcj0n0,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/newcastle-25-26-away-kit-1762106549849-zv4kqq.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106555735-0-o2b5de.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106560771-1-6r4ov9.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106564422-2-9e2eqc.webp,true,true,false,Newcastle 25-26 Away Kit,250,850,"[""badge-1760798946275"",""badge-1760798914601""]","Newcastle kit, away jersey, soccer jersey, football apparel, sports merchandise, fan gear, club jersey",Newcastle 25-26 Away Kit | Jersey | Sports Nation,SKU-1762106594529-2Q318R,newcastle-25-26-away-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhi0xmyj0005tfnqywy756d3,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/manchester-united-25-26-away-k-1762106822345-8kyx1e.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106827648-0-02iriv.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106835251-1-0hxd94.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762106837746-2-1fu9du.webp,true,true,false,Manchester United 25-26 Away Kit,250,850,[],"Manchester United, away kit, jersey, soccer, football, sports apparel, fan gear",Manchester United 25-26 Away Kit | Jersey | Sports Nation,SKU-1762106869989-CTFS90,manchester-united-25-26-away-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhi11l730005d0omyhuj0drx,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/arsenal-25-26-third-kit--1762107003238-uvfv45.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762107007512-0-6duifh.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762107012386-1-7mf1h3.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762107013947-2-nxg0qj.webp,true,true,false,Arsenal 25-26 Third Kit ,250,850,"[""badge-1760798914601"",""badge-1760798946275""]","Arsenal jersey, third kit, soccer jersey, football apparel, sports apparel, Gunners, official jersey",Arsenal 25-26 Third Kit | Jersey | Sports Nation,SKU-1762107054330-V5N4OG,arsenal-25-26-third-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":5},{""size"":""M"",""price"":850,""stock"":15},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":20},{""size"":""4XL"",""price"":850,""stock"":10},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmhi21tsh000710u7hrwcn34j,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/real-25-26-away-kit-1762108691141-c3plt5.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762108700594-0-h73mkz.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1762108706480-1-0uyow5.webp,true,true,false,Real 25-26 Away Kit,250,850,"[""badge-1760798891225"",""badge-1760798944026""]","Real Away Kit, soccer jersey, football apparel, sports merchandise, athletic wear, team jersey",Real 25-26 Away Kit | Jersey | Sports Nation,SKU-1762108745082-1J03LP,real-25-26-away-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
